ids,labels
8278,1081
8279,455
8280,852
8281,123
8282,978
8283,1162
8284,884
8285,409
8286,884
8287,587
8288,274
8289,538
8290,1138
8291,297
8292,1010
8293,1184
8294,871
8295,263
8296,484
8297,350
8298,64
8299,925
8300,1026
8301,121
8302,517
8303,406
8304,503
8305,254
8306,1069
8307,542
8308,578
8309,423
8310,631
8311,442
8312,893
8313,1010
8314,304
8315,233
8316,735
8317,870
8318,894
8319,536
8320,310
8321,89
8322,857
8323,152
8324,1167
8325,31
8326,1029
8327,608
8328,867
8329,193
8330,620
8331,135
8332,685
8333,867
8334,1080
8335,814
8336,870
8337,1012
8338,622
8339,874
8340,460
8341,1130
8342,1057
8343,771
8344,155
8345,1142
8346,1049
8347,564
8348,574
8349,685
8350,1167
8351,550
8352,841
8353,259
8354,574
8355,573
8356,320
8357,179
8358,961
8359,352
8360,735
8361,94
8362,520
8363,1166
8364,552
8365,1153
8366,1117
8367,688
8368,509
8369,1165
8370,622
8371,610
8372,1173
8373,756
8374,714
8375,796
8376,981
8377,732
8378,1167
8379,35
8380,643
8381,276
8382,467
8383,1165
8384,552
8385,28
8386,495
8387,1052
8388,1106
8389,800
8390,417
8391,601
8392,1028
8393,262
8394,192
8395,1162
8396,962
8397,257
8398,1180
8399,883
8400,404
8401,964
8402,500
8403,1062
8404,425
8405,509
8406,406
8407,1068
8408,282
8409,403
8410,128
8411,511
8412,1177
8413,861
8414,1069
8415,764
8416,286
8417,327
8418,464
8419,1
8420,69
8421,379
8422,594
8423,670
8424,367
8425,660
8426,248
8427,1122
8428,2
8429,260
8430,536
8431,761
8432,782
8433,941
8434,625
8435,162
8436,1021
8437,381
8438,881
8439,926
8440,1213
8441,645
8442,1184
8443,704
8444,946
8445,356
8446,290
8447,109
8448,225
8449,1007
8450,1025
8451,515
8452,754
8453,724
8454,1135
8455,961
8456,735
8457,1116
8458,789
8459,584
8460,756
8461,419
8462,1083
8463,799
8464,286
8465,871
8466,1212
8467,870
8468,175
8469,404
8470,154
8471,449
8472,1162
8473,967
8474,639
8475,920
8476,744
8477,249
8478,954
8479,1077
8480,891
8481,465
8482,878
8483,574
8484,512
8485,1150
8486,840
8487,548
8488,76
8489,356
8490,873
8491,400
8492,892
8493,360
8494,867
8495,147
8496,909
8497,991
8498,703
8499,467
8500,415
8501,446
8502,73
8503,788
8504,1155
8505,839
8506,1006
8507,358
8508,850
8509,764
8510,651
8511,562
8512,399
8513,212
8514,324
8515,115
8516,1022
8517,9
8518,681
8519,625
8520,1131
8521,827
8522,26
8523,339
8524,971
8525,1193
8526,94
8527,1049
8528,1167
8529,218
8530,109
8531,1167
8532,562
8533,446
8534,908
8535,841
8536,264
8537,997
8538,1196
8539,655
8540,1211
8541,1193
8542,187
8543,1203
8544,423
8545,686
8546,328
8547,1173
8548,213
8549,705
8550,336
8551,170
8552,645
8553,45
8554,293
8555,249
8556,551
8557,1088
8558,48
8559,33
8560,555
8561,1065
8562,780
8563,1199
8564,839
8565,539
8566,684
8567,517
8568,237
8569,67
8570,199
8571,708
8572,417
8573,1053
8574,1103
8575,1184
8576,231
8577,390
8578,611
8579,1076
8580,729
8581,352
8582,991
8583,939
8584,1012
8585,493
8586,13
8587,573
8588,972
8589,1088
8590,321
8591,508
8592,602
8593,38
8594,1159
8595,380
8596,1122
8597,344
8598,1064
8599,400
8600,8
8601,571
8602,526
8603,105
8604,183
8605,1192
8606,1122
8607,309
8608,860
8609,618
8610,156
8611,551
8612,720
8613,14
8614,18
8615,605
8616,901
8617,699
8618,549
8619,511
8620,1177
8621,761
8622,155
8623,987
8624,655
8625,636
8626,748
8627,244
8628,205
8629,404
8630,830
8631,841
8632,159
8633,777
8634,220
8635,468
8636,44
8637,271
8638,701
8639,294
8640,1075
8641,924
8642,632
8643,437
8644,598
8645,105
8646,694
8647,1079
8648,242
8649,1190
8650,345
8651,1167
8652,1152
8653,710
8654,586
8655,831
8656,125
8657,286
8658,891
8659,592
8660,562
8661,685
8662,729
8663,391
8664,62
8665,501
8666,690
8667,970
8668,1028
8669,512
8670,407
8671,823
8672,628
8673,45
8674,828
8675,988
8676,744
8677,20
8678,796
8679,779
8680,888
8681,578
8682,510
8683,681
8684,1016
8685,1136
8686,676
8687,684
8688,1059
8689,29
8690,1166
8691,744
8692,905
8693,1162
8694,148
8695,1085
8696,66
8697,98
8698,257
8699,244
8700,1212
8701,679
8702,194
8703,823
8704,384
8705,538
8706,192
8707,1125
8708,795
8709,408
8710,1106
8711,739
8712,1071
8713,360
8714,606
8715,626
8716,197
8717,708
8718,8
8719,676
8720,992
8721,160
8722,907
8723,963
8724,525
8725,370
8726,53
8727,966
8728,1182
8729,752
8730,653
8731,283
8732,336
8733,1212
8734,243
8735,440
8736,606
8737,1085
8738,1162
8739,832
8740,532
8741,306
8742,733
8743,7
8744,1167
8745,208
8746,5
8747,698
8748,869
8749,886
8750,325
8751,1081
8752,803
8753,718
8754,39
8755,531
8756,310
8757,81
8758,514
8759,29
8760,1078
8761,470
8762,407
8763,381
8764,370
8765,944
8766,440
8767,461
8768,804
8769,471
8770,788
8771,238
8772,797
8773,214
8774,205
8775,1053
8776,13
8777,1145
8778,871
8779,514
8780,160
8781,1087
8782,387
8783,663
8784,461
8785,1063
8786,1200
8787,281
8788,400
8789,513
8790,54
8791,743
8792,541
8793,1089
8794,307
8795,807
8796,407
8797,57
8798,519
8799,528
8800,1105
8801,1167
8802,1007
8803,258
8804,486
8805,510
8806,17
8807,486
8808,103
8809,5
8810,772
8811,849
8812,483
8813,571
8814,921
8815,778
8816,924
8817,785
8818,883
8819,280
8820,32
8821,933
8822,1162
8823,1212
8824,685
8825,678
8826,88
8827,324
8828,1156
8829,1113
8830,849
8831,233
8832,465
8833,650
8834,722
8835,510
8836,344
8837,507
8838,1136
8839,763
8840,797
8841,528
8842,415
8843,18
8844,298
8845,91
8846,654
8847,119
8848,19
8849,488
8850,834
8851,714
8852,1174
8853,744
8854,1184
8855,179
8856,1212
8857,933
8858,421
8859,116
8860,979
8861,132
8862,359
8863,516
8864,967
8865,709
8866,1162
8867,406
8868,550
8869,902
8870,371
8871,711
8872,979
8873,1097
8874,442
8875,444
8876,1162
8877,813
8878,838
8879,10
8880,359
8881,674
8882,393
8883,656
8884,312
8885,1134
8886,111
8887,1171
8888,136
8889,760
8890,1027
8891,218
8892,446
8893,461
8894,450
8895,693
8896,768
8897,928
8898,1062
8899,296
8900,407
8901,1067
8902,516
8903,347
8904,24
8905,845
8906,1183
8907,968
8908,1147
8909,99
8910,1204
8911,544
8912,203
8913,887
8914,273
8915,752
8916,1081
8917,1104
8918,507
8919,150
8920,542
8921,16
8922,1062
8923,403
8924,779
8925,470
8926,367
8927,398
8928,142
8929,178
8930,943
8931,574
8932,1082
8933,1001
8934,848
8935,231
8936,91
8937,521
8938,615
8939,609
8940,164
8941,282
8942,897
8943,383
8944,989
8945,425
8946,619
8947,1081
8948,728
8949,178
8950,431
8951,353
8952,435
8953,1161
8954,1047
8955,328
8956,593
8957,213
8958,425
8959,625
8960,381
8961,959
8962,516
8963,748
8964,983
8965,444
8966,518
8967,526
8968,1005
8969,255
8970,1091
8971,38
8972,889
8973,857
8974,285
8975,362
8976,155
8977,204
8978,1086
8979,444
8980,116
8981,635
8982,1042
8983,394
8984,1132
8985,155
8986,625
8987,301
8988,743
8989,1080
8990,882
8991,510
8992,102
8993,526
8994,279
8995,1166
8996,528
8997,403
8998,155
8999,640
9000,389
9001,763
9002,407
9003,392
9004,1041
9005,624
9006,507
9007,877
9008,445
9009,327
9010,903
9011,364
9012,1167
9013,539
9014,115
9015,939
9016,570
9017,1081
9018,369
9019,969
9020,328
9021,224
9022,142
9023,140
9024,821
9025,905
9026,393
9027,878
9028,686
9029,72
9030,928
9031,1167
9032,710
9033,385
9034,818
9035,486
9036,706
9037,625
9038,552
9039,512
9040,703
9041,728
9042,361
9043,177
9044,314
9045,640
9046,1077
9047,1172
9048,1040
9049,637
9050,973
9051,1019
9052,268
9053,347
9054,1131
9055,244
9056,406
9057,800
9058,277
9059,1091
9060,42
9061,888
9062,518
9063,952
9064,438
9065,1077
9066,135
9067,609
9068,298
9069,787
9070,1099
9071,1047
9072,394
9073,651
9074,602
9075,1108
9076,310
9077,1113
9078,863
9079,564
9080,425
9081,1127
9082,381
9083,358
9084,590
9085,203
9086,233
9087,801
9088,742
9089,1162
9090,352
9091,1184
9092,1007
9093,4
9094,136
9095,636
9096,859
9097,596
9098,426
9099,639
9100,944
9101,522
9102,959
9103,9
9104,509
9105,1193
9106,797
9107,355
9108,334
9109,767
9110,1110
9111,1193
9112,188
9113,467
9114,782
9115,1115
9116,928
9117,531
9118,500
9119,191
9120,603
9121,773
9122,321
9123,714
9124,167
9125,156
9126,884
9127,354
9128,1184
9129,490
9130,1007
9131,1053
9132,968
9133,364
9134,481
9135,761
9136,467
9137,724
9138,317
9139,640
9140,625
9141,1008
9142,205
9143,402
9144,412
9145,973
9146,120
9147,109
9148,430
9149,911
9150,161
9151,495
9152,172
9153,141
9154,891
9155,320
9156,1193
9157,764
9158,379
9159,817
9160,276
9161,594
9162,1134
9163,405
9164,179
9165,8
9166,660
9167,510
9168,548
9169,802
9170,729
9171,577
9172,265
9173,452
9174,943
9175,869
9176,22
9177,166
9178,170
9179,606
9180,406
9181,507
9182,479
9183,597
9184,589
9185,516
9186,109
9187,947
9188,190
9189,368
9190,481
9191,1161
9192,751
9193,573
9194,928
9195,615
9196,423
9197,1064
9198,459
9199,910
9200,528
9201,892
9202,229
9203,9
9204,267
9205,468
9206,1012
9207,759
9208,77
9209,1047
9210,1212
9211,391
9212,537
9213,1166
9214,1173
9215,1132
9216,600
9217,557
9218,867
9219,563
9220,36
9221,783
9222,616
9223,507
9224,714
9225,716
9226,1107
9227,656
9228,952
9229,326
9230,517
9231,1046
9232,566
9233,100
9234,1085
9235,155
9236,578
9237,1199
9238,423
9239,739
9240,900
9241,1167
9242,618
9243,9
9244,791
9245,879
9246,45
9247,506
9248,1113
9249,877
9250,584
9251,403
9252,1020
9253,698
9254,71
9255,857
9256,562
9257,625
9258,1074
9259,408
9260,753
9261,38
9262,692
9263,423
9264,584
9265,909
9266,482
9267,823
9268,1004
9269,1167
9270,450
9271,842
9272,1075
9273,562
9274,1094
9275,466
9276,1172
9277,424
9278,1184
9279,539
9280,877
9281,992
9282,262
9283,1191
9284,950
9285,401
9286,514
9287,455
9288,793
9289,404
9290,627
9291,249
9292,790
9293,560
9294,804
9295,406
9296,505
9297,44
9298,886
9299,467
9300,245
9301,415
9302,806
9303,338
9304,849
9305,511
9306,719
9307,254
9308,113
9309,770
9310,351
9311,404
9312,451
9313,915
9314,1162
9315,891
9316,1162
9317,610
9318,590
9319,621
9320,5
9321,50
9322,739
9323,704
9324,836
9325,711
9326,491
9327,510
9328,99
9329,616
9330,881
9331,207
9332,100
9333,778
9334,676
9335,429
9336,352
9337,699
9338,1132
9339,693
9340,865
9341,857
9342,914
9343,1043
9344,205
9345,1073
9346,1188
9347,269
9348,298
9349,755
9350,65
9351,459
9352,139
9353,460
9354,434
9355,859
9356,534
9357,69
9358,898
9359,884
9360,238
9361,11
9362,471
9363,889
9364,1189
9365,258
9366,1125
9367,895
9368,926
9369,157
9370,732
9371,285
9372,625
9373,185
9374,829
9375,718
9376,404
9377,869
9378,478
9379,515
9380,1162
9381,593
9382,644
9383,643
9384,186
9385,176
9386,1162
9387,502
9388,1055
9389,436
9390,28
9391,613
9392,762
9393,1208
9394,575
9395,976
9396,417
9397,878
9398,734
9399,687
9400,777
9401,457
9402,1005
9403,1094
9404,80
9405,59
9406,208
9407,607
9408,1061
9409,573
9410,1212
9411,505
9412,1079
9413,348
9414,225
9415,784
9416,625
9417,364
9418,1009
9419,471
9420,177
9421,407
9422,216
9423,796
9424,848
9425,52
9426,205
9427,582
9428,34
9429,1026
9430,405
9431,431
9432,543
9433,823
9434,510
9435,625
9436,622
9437,463
9438,8
9439,722
9440,841
9441,1140
9442,796
9443,15
9444,669
9445,176
9446,1200
9447,33
9448,467
9449,1202
9450,1098
9451,1144
9452,285
9453,407
9454,1198
9455,547
9456,39
9457,510
9458,467
9459,782
9460,715
9461,973
9462,507
9463,700
9464,986
9465,390
9466,1035
9467,126
9468,1112
9469,4
9470,601
9471,319
9472,1074
9473,510
9474,220
9475,650
9476,1167
9477,177
9478,1140
9479,216
9480,296
9481,1082
9482,242
9483,19
9484,672
9485,1191
9486,1163
9487,982
9488,702
9489,445
9490,592
9491,771
9492,958
9493,841
9494,1111
9495,633
9496,883
9497,929
9498,94
9499,910
9500,1206
9501,741
9502,865
9503,1076
9504,1014
9505,46
9506,644
9507,915
9508,99
9509,803
9510,615
9511,1040
9512,751
9513,1193
9514,691
9515,331
9516,518
9517,901
9518,287
9519,1162
9520,978
9521,606
9522,1195
9523,344
9524,176
9525,809
9526,45
9527,734
9528,936
9529,705
9530,1039
9531,235
9532,305
9533,842
9534,1098
9535,1045
9536,244
9537,742
9538,492
9539,638
9540,1057
9541,1138
9542,894
9543,463
9544,882
9545,23
9546,1062
9547,169
9548,583
9549,605
9550,442
9551,688
9552,960
9553,423
9554,438
9555,729
9556,903
9557,353
9558,445
9559,212
9560,466
9561,9
9562,8
9563,419
9564,278
9565,826
9566,937
9567,461
9568,12
9569,976
9570,345
9571,201
9572,299
9573,373
9574,682
9575,404
9576,702
9577,359
9578,90
9579,498
9580,932
9581,878
9582,897
9583,962
9584,368
9585,953
9586,321
9587,1152
9588,868
9589,1018
9590,176
9591,724
9592,983
9593,683
9594,106
9595,1193
9596,450
9597,289
9598,430
9599,110
9600,921
9601,436
9602,678
9603,249
9604,158
9605,40
9606,245
9607,1004
9608,361
9609,5
9610,88
9611,575
9612,1115
9613,438
9614,1170
9615,512
9616,451
9617,759
9618,1107
9619,1173
9620,534
9621,532
9622,1068
9623,562
9624,1027
9625,1213
9626,856
9627,772
9628,774
9629,1126
9630,1091
9631,443
9632,303
9633,763
9634,417
9635,1029
9636,757
9637,395
9638,802
9639,464
9640,1041
9641,443
9642,562
9643,8
9644,141
9645,1103
9646,691
9647,940
9648,406
9649,423
9650,636
9651,480
9652,1001
9653,404
9654,458
9655,524
9656,852
9657,684
9658,254
9659,122
9660,510
9661,118
9662,758
9663,1162
9664,511
9665,553
9666,178
9667,958
9668,1074
9669,81
9670,278
9671,73
9672,912
9673,396
9674,636
9675,35
9676,61
9677,534
9678,150
9679,59
9680,102
9681,667
9682,357
9683,287
9684,1030
9685,686
9686,35
9687,327
9688,674
9689,964
9690,916
9691,198
9692,229
9693,846
9694,1213
9695,689
9696,1020
9697,90
9698,743
9699,109
9700,934
9701,360
9702,352
9703,735
9704,271
9705,996
9706,278
9707,943
9708,1115
9709,699
9710,881
9711,811
9712,607
9713,59
9714,1146
9715,145
9716,1210
9717,633
9718,674
9719,235
9720,821
9721,1114
9722,366
9723,121
9724,88
9725,417
9726,891
9727,605
9728,1179
9729,809
9730,307
9731,400
9732,199
9733,285
9734,953
9735,823
9736,554
9737,1035
9738,436
9739,559
9740,643
9741,60
9742,1130
9743,1011
9744,557
9745,313
9746,774
9747,760
9748,348
9749,1107
9750,864
9751,1191
9752,739
9753,598
9754,107
9755,101
9756,394
9757,688
9758,227
9759,291
9760,916
9761,838
9762,441
9763,235
9764,574
9765,1186
9766,1016
9767,767
9768,799
9769,239
9770,510
9771,690
9772,172
9773,502
9774,606
9775,573
9776,891
9777,433
9778,523
9779,786
9780,405
9781,663
9782,694
9783,647
9784,1167
9785,802
9786,551
9787,169
9788,1070
9789,870
9790,636
9791,1054
9792,580
9793,650
9794,956
9795,889
9796,129
9797,736
9798,248
9799,95
9800,46
9801,278
9802,312
9803,850
9804,737
9805,17
9806,507
9807,782
9808,566
9809,777
9810,846
9811,1007
9812,343
9813,1213
9814,1167
9815,186
9816,579
9817,402
9818,562
9819,977
9820,804
9821,227
9822,1158
9823,888
9824,1109
9825,68
9826,448
9827,412
9828,1035
9829,586
9830,57
9831,833
9832,148
9833,235
9834,428
9835,318
9836,218
9837,1068
9838,929
9839,65
9840,280
9841,925
9842,538
9843,523
9844,989
9845,1163
9846,789
9847,563
9848,640
9849,1079
9850,1172
9851,354
9852,1027
9853,437
9854,609
9855,556
9856,870
9857,1129
9858,832
9859,70
9860,959
9861,915
9862,1132
9863,506
9864,138
9865,301
9866,115
9867,679
9868,656
9869,698
9870,241
9871,601
9872,99
9873,83
9874,76
9875,1204
9876,44
9877,498
9878,786
9879,376
9880,275
9881,90
9882,579
9883,260
9884,405
9885,510
9886,422
9887,675
9888,706
9889,448
9890,563
9891,1173
9892,463
9893,314
9894,563
9895,185
9896,594
9897,658
9898,989
9899,26
9900,764
9901,89
9902,717
9903,1169
9904,294
9905,1005
9906,922
9907,1172
9908,1157
9909,670
9910,487
9911,1183
9912,75
9913,336
9914,121
9915,13
9916,172
9917,457
9918,706
9919,686
9920,199
9921,1120
9922,356
9923,327
9924,81
9925,491
9926,904
9927,991
9928,172
9929,641
9930,215
9931,45
9932,1049
9933,730
9934,548
9935,811
9936,1103
9937,310
9938,606
9939,301
9940,903
9941,1212
9942,889
9943,147
9944,1202
9945,794
9946,1184
9947,989
9948,133
9949,210
9950,1
9951,707
9952,613
9953,965
9954,874
9955,1048
9956,5
9957,794
9958,1099
9959,752
9960,499
9961,780
9962,48
9963,423
9964,615
9965,1026
9966,118
9967,8
9968,467
9969,870
9970,969
9971,1210
9972,946
9973,501
9974,13
9975,257
9976,323
9977,538
9978,944
9979,926
9980,39
9981,467
9982,385
9983,882
9984,735
9985,853
9986,128
9987,1126
9988,295
9989,441
9990,586
9991,688
9992,56
9993,79
9994,947
9995,1208
9996,444
9997,30
9998,357
9999,638
10000,638
10001,487
10002,233
10003,240
10004,468
10005,729
10006,331
10007,1118
10008,161
10009,391
10010,992
10011,381
10012,1019
10013,590
10014,739
10015,743
10016,969
10017,739
10018,224
10019,668
10020,1061
10021,490
10022,307
10023,256
10024,625
10025,289
10026,364
10027,884
10028,661
10029,173
10030,928
10031,432
10032,351
10033,507
10034,581
10035,644
10036,238
10037,59
10038,395
10039,407
10040,275
10041,1052
10042,1097
10043,232
10044,294
10045,88
10046,678
10047,597
10048,85
10049,885
10050,472
10051,245
10052,1079
10053,795
10054,654
10055,452
10056,947
10057,855
10058,1207
10059,933
10060,1169
10061,466
10062,352
10063,639
10064,1096
10065,73
10066,451
10067,301
10068,771
10069,1167
10070,195
10071,529
10072,115
10073,802
10074,899
10075,704
10076,861
10077,362
10078,390
10079,385
10080,1089
10081,743
10082,58
10083,597
10084,959
10085,1013
10086,334
10087,1162
10088,878
10089,1073
10090,519
10091,516
10092,556
10093,1031
10094,796
10095,22
10096,936
10097,404
10098,329
10099,1172
10100,746
10101,115
10102,923
10103,99
10104,563
10105,435
10106,587
10107,215
10108,387
10109,29
10110,1093
10111,1138
10112,1099
10113,758
10114,993
10115,107
10116,24
10117,324
10118,1062
10119,352
10120,1198
10121,571
10122,1167
10123,623
10124,732
10125,1060
10126,13
10127,1191
10128,1162
10129,1172
10130,601
10131,8
10132,127
10133,688
10134,1162
10135,1029
10136,512
10137,9
10138,508
10139,1167
10140,1037
10141,397
10142,715
10143,430
10144,1091
10145,1184
10146,1005
10147,448
10148,63
10149,380
10150,555
10151,1098
10152,190
10153,255
10154,1118
10155,1041
10156,881
10157,292
10158,489
10159,197
10160,17
10161,700
10162,58
10163,580
10164,548
10165,206
10166,9
10167,1048
10168,97
10169,759
10170,510
10171,991
10172,1138
10173,1108
10174,992
10175,1071
10176,163
10177,808
10178,467
10179,469
10180,428
10181,547
10182,184
10183,8
10184,1172
10185,1101
10186,522
10187,755
10188,1104
10189,1005
10190,122
10191,1129
10192,409
10193,87
10194,416
10195,1165
10196,822
10197,358
10198,228
10199,1188
10200,860
10201,951
10202,192
10203,367
10204,780
10205,1162
10206,773
10207,1033
10208,128
10209,953
10210,527
10211,1172
10212,901
10213,688
10214,927
10215,953
10216,609
10217,163
10218,414
10219,200
10220,427
10221,393
10222,751
10223,562
10224,171
10225,404
10226,759
10227,407
10228,444
10229,649
10230,365
10231,388
10232,100
10233,841
10234,613
10235,360
10236,404
10237,1117
10238,342
10239,135
10240,1086
10241,735
10242,24
10243,487
10244,284
10245,1140
10246,1116
10247,205
10248,1211
10249,467
10250,1070
10251,1182
10252,882
10253,492
10254,1012
10255,71
10256,406
10257,878
10258,331
10259,242
10260,68
10261,621
10262,625
10263,313
10264,531
10265,823
10266,1193
10267,1188
10268,514
10269,830
10270,290
10271,761
10272,572
10273,86
10274,1162
10275,200
10276,1167
10277,92
10278,266
10279,250
10280,84
10281,878
10282,88
10283,933
10284,501
10285,435
10286,524
10287,1173
10288,5
10289,1200
10290,519
10291,39
10292,907
10293,891
10294,149
10295,1013
10296,19
10297,2
10298,1067
10299,135
10300,236
10301,1054
10302,530
10303,1037
10304,31
10305,929
10306,177
10307,273
10308,138
10309,1132
10310,991
10311,676
10312,115
10313,74
10314,646
10315,8
10316,484
10317,625
10318,698
10319,1191
10320,309
10321,411
10322,744
10323,514
10324,438
10325,774
10326,991
10327,768
10328,115
10329,1094
10330,544
10331,871
10332,60
10333,467
10334,159
10335,255
10336,704
10337,1154
10338,249
10339,275
10340,625
10341,37
10342,810
10343,1035
10344,1167
10345,62
10346,237
10347,1164
10348,620
10349,1167
10350,898
10351,594
10352,1083
10353,1193
10354,1129
10355,471
10356,575
10357,147
10358,121
10359,563
10360,378
10361,299
10362,888
10363,68
10364,735
10365,1162
10366,1153
10367,510
10368,89
10369,518
10370,958
10371,997
10372,983
10373,81
10374,778
10375,158
10376,1108
10377,624
10378,792
10379,636
10380,456
10381,1117
10382,650
10383,417
10384,557
10385,637
10386,266
10387,1167
10388,1104
10389,258
10390,2
10391,406
10392,277
10393,1162
10394,167
10395,597
10396,661
10397,310
10398,894
10399,604
10400,1026
10401,1008
10402,133
10403,789
10404,512
10405,8
10406,381
10407,1079
10408,1191
10409,949
10410,1162
10411,940
10412,624
10413,1203
10414,1167
10415,16
10416,675
10417,601
10418,1029
10419,1063
10420,285
10421,264
10422,937
10423,97
10424,596
10425,767
10426,381
10427,733
10428,507
10429,909
10430,485
10431,542
10432,1202
10433,958
10434,677
10435,573
10436,133
10437,246
10438,80
10439,310
10440,108
10441,870
10442,965
10443,966
10444,1184
10445,1073
10446,277
10447,1188
10448,287
10449,867
10450,952
10451,1200
10452,447
10453,34
10454,612
10455,943
10456,448
10457,215
10458,33
10459,387
10460,606
10461,1164
10462,633
10463,750
10464,499
10465,1063
10466,676
10467,604
10468,876
10469,143
10470,842
10471,878
10472,747
10473,616
10474,404
10475,891
10476,99
10477,707
10478,727
10479,1212
10480,758
10481,1191
10482,666
10483,1051
10484,187
10485,347
10486,787
10487,1177
10488,736
10489,625
10490,346
10491,1193
10492,185
10493,91
10494,958
10495,1167
10496,1117
10497,397
10498,1056
10499,784
10500,591
10501,1154
10502,803
10503,516
10504,625
10505,129
10506,176
10507,587
10508,205
10509,1213
10510,1085
10511,473
10512,440
10513,1071
10514,759
10515,820
10516,471
10517,808
10518,1063
10519,178
10520,1193
10521,1028
10522,503
10523,920
10524,741
10525,717
10526,925
10527,1075
10528,203
10529,1196
10530,1100
10531,511
10532,719
10533,85
10534,1184
10535,1020
10536,1128
10537,1007
10538,429
10539,635
10540,1212
10541,1174
10542,922
10543,1042
10544,414
10545,324
10546,59
10547,370
10548,931
10549,259
10550,473
10551,1184
10552,1001
10553,363
10554,700
10555,510
10556,963
10557,977
10558,176
10559,224
10560,716
10561,869
10562,13
10563,382
10564,841
10565,500
10566,708
10567,977
10568,940
10569,1159
10570,125
10571,940
10572,465
10573,76
10574,625
10575,732
10576,9
10577,1063
10578,727
10579,928
10580,691
10581,276
10582,320
10583,1017
10584,777
10585,930
10586,1193
10587,708
10588,1212
10589,120
10590,525
10591,361
10592,130
10593,1058
10594,82
10595,794
10596,184
10597,971
10598,511
10599,1162
10600,587
10601,1082
10602,226
10603,334
10604,1037
10605,1172
10606,788
10607,278
10608,98
10609,97
10610,966
10611,625
10612,1162
10613,397
10614,1209
10615,223
10616,978
10617,931
10618,714
10619,267
10620,796
10621,118
10622,691
10623,203
10624,1138
10625,507
10626,459
10627,322
10628,401
10629,769
10630,105
10631,357
10632,1126
10633,1019
10634,536
10635,879
10636,184
10637,603
10638,749
10639,595
10640,878
10641,423
10642,632
10643,407
10644,310
10645,509
10646,231
10647,1167
10648,971
10649,928
10650,363
10651,386
10652,61
10653,625
10654,214
10655,877
10656,245
10657,670
10658,679
10659,641
10660,327
10661,737
10662,625
10663,1052
10664,881
10665,234
10666,569
10667,423
10668,808
10669,928
10670,480
10671,1125
10672,828
10673,1162
10674,84
10675,34
10676,228
10677,352
10678,1182
10679,705
10680,1061
10681,327
10682,1075
10683,1121
10684,184
10685,1190
10686,845
10687,1035
10688,1065
10689,697
10690,509
10691,56
10692,11
10693,386
10694,197
10695,710
10696,33
10697,625
10698,833
10699,962
10700,654
10701,475
10702,643
10703,97
10704,434
10705,277
10706,735
10707,352
10708,1029
10709,692
10710,766
10711,82
10712,325
10713,374
10714,856
10715,298
10716,136
10717,352
10718,792
10719,73
10720,569
10721,1102
10722,56
10723,30
10724,604
10725,227
10726,473
10727,1003
10728,507
10729,467
10730,780
10731,1054
10732,983
10733,323
10734,924
10735,203
10736,161
10737,337
10738,416
10739,288
10740,743
10741,303
10742,1180
10743,610
10744,38
10745,244
10746,1191
10747,582
10748,507
10749,632
10750,625
10751,589
10752,323
10753,246
10754,806
10755,554
10756,473
10757,131
10758,875
10759,93
10760,473
10761,689
10762,356
10763,1204
10764,1015
10765,637
10766,676
10767,1104
10768,467
10769,208
10770,784
10771,516
10772,1171
10773,717
10774,1162
10775,293
10776,278
10777,318
10778,169
10779,734
10780,141
10781,618
10782,111
10783,747
10784,1085
10785,562
10786,470
10787,187
10788,588
10789,749
10790,899
10791,900
10792,440
10793,1186
10794,41
10795,1015
10796,406
10797,310
10798,955
10799,1176
10800,980
10801,176
10802,380
10803,134
10804,61
10805,318
10806,131
10807,686
10808,353
10809,843
10810,281
10811,715
10812,710
10813,768
10814,143
10815,507
10816,622
10817,547
10818,1188
10819,1181
10820,151
10821,357
10822,407
10823,444
10824,1029
10825,73
10826,567
10827,514
10828,106
10829,939
10830,568
10831,394
10832,456
10833,181
10834,507
10835,558
10836,1186
10837,399
10838,1039
10839,63
10840,8
10841,894
10842,301
10843,596
10844,1118
10845,911
10846,711
10847,1041
10848,778
10849,689
10850,489
10851,1105
10852,625
10853,268
10854,59
10855,1213
10856,419
10857,1175
10858,295
10859,799
10860,1063
10861,1173
10862,319
10863,890
10864,1140
10865,383
10866,1156
10867,34
10868,331
10869,434
10870,35
10871,728
10872,516
10873,1193
10874,132
10875,1030
10876,1168
10877,8
10878,467
10879,627
10880,1020
10881,179
10882,1180
10883,944
10884,1159
10885,1133
10886,664
10887,218
10888,885
10889,414
10890,634
10891,87
10892,764
10893,66
10894,339
10895,787
10896,815
10897,841
10898,961
10899,746
10900,801
10901,1059
10902,168
10903,231
10904,406
10905,502
10906,665
10907,173
10908,484
10909,1059
10910,473
10911,488
10912,770
10913,170
10914,571
10915,1181
10916,952
10917,892
10918,788
10919,724
10920,183
10921,425
10922,467
10923,402
10924,292
10925,278
10926,1099
10927,2
10928,1159
10929,372
10930,323
10931,798
10932,914
10933,497
10934,647
10935,810
10936,281
10937,708
10938,263
10939,749
10940,91
10941,625
10942,756
10943,957
10944,231
10945,991
10946,506
10947,1163
10948,609
10949,381
10950,739
10951,357
10952,623
10953,406
10954,978
10955,24
10956,180
10957,406
10958,760
10959,507
10960,1016
10961,813
10962,910
10963,520
10964,829
10965,710
10966,198
10967,512
10968,198
10969,1011
10970,290
10971,659
10972,785
10973,1106
10974,996
